"","weekofyr","Schizophrenia_tot","Depress_tot","bipolar_tot","othermood_tot","anxiety_tot","OCD_tot","trauma_tot","impulse_tot","personality_tot","eating_tot","somatic_tot","suicidal_tot","misc_tot","neuro_tot","etoh_tot","opioid_tot","weed_tot","sedative_tot","stimulant_tot","halluc_tot","tobacco_tot","othersub_tot","disord_rem_tot","mh_all_tot","substance_tot","mh_minus_sub_tot","indig_mh_all_tot","black_mh_all_tot","asian_mh_all_tot","white_mh_all_tot","latin_mh_all_tot","indig_substance_tot","asian_substance_tot","black_substance_tot","white_substance_tot","latin_substance_tot","indig_mh_minus_sub_tot","asian_mh_minus_sub_tot","black_mh_minus_sub_tot","white_mh_minus_sub_tot","latin_mh_minus_sub_tot","total_pop","na_pop","white_pop","black_pop","asian_pop","hisp_pop","Schizophrenia_incid_c","Depress_incid_c","bipolar_incid_c","othermood_incid_c","anxiety_incid_c","OCD_incid_c","trauma_incid_c","impulse_incid_c","personality_incid_c","eating_incid_c","somatic_incid_c","suicidal_incid_c","misc_incid_c","neuro_incid_c","etoh_incid_c","opioid_incid_c","weed_incid_c","sedative_incid_c","stimulant_incid_c","halluc_incid_c","tobacco_incid_c","othersub_incid_c","disord_rem_incid_c","mh_all_incid_c","substance_incid_c","indig_mh_all_incid_c","asian_mh_all_incid_c","black_mh_all_incid_c","white_mh_all_incid_c","latin_mh_all_incid_c","indig_substance_incid_c","asian_substance_incid_c","black_substance_incid_c","white_substance_incid_c","latin_substance_incid_c","indig_mh_minus_sub_incid_c","asian_mh_minus_sub_incid_c","black_mh_minus_sub_incid_c","white_mh_minus_sub_incid_c","latin_mh_minus_sub_incid_c","year"
"229",20,194,512,114,37,558,13,151,15,92,9,8,164,11,126,492,99,131,11,127,5,1,99,57,1669,967,702,32,157,17,491,53,32,8,112,251,25,0,9,45,240,28,1103787,9149,743485,166213,81448,88917,0.175758547618336,0.463857610209216,0.103280796023146,0.0335209601127754,0.50553231737645,0.0117776346342184,0.136801756135921,0.0135895784240981,0.0833494143344685,0.00815374705445888,0.007247775159519,0.14857939077014,0.00996569084433863,0.114152458762424,0.445738172310419,0.0896912175990476,0.118682318237124,0.00996569084433863,0.115058430657364,0.00452985947469938,0.000905971894939875,0.0896912175990476,0.0516403980115729,1.51206709265465,0.876074822406859,3.49765001639523,0.208722129456831,0.944571122595705,0.660403370612723,0.596061495552032,3.49765001639523,0.0982221785679206,0.673834176628784,0.337599279070862,0.281161082807562,0,0.110499950888911,0.270736945966922,0.32280409154186,0.31490041274447,2020
"230",21,212,526,134,43,638,12,192,24,96,8,8,167,14,136,525,107,132,17,140,7,3,87,56,1776,1020,756,45,160,22,523,61,49,12,117,270,32,-4,10,43,253,29,1103787,9149,743485,166213,81448,88917,0.192066041727254,0.476541216738374,0.121400233921943,0.0389567914824146,0.57801006897164,0.0108716627392785,0.173946603828456,0.021743325478557,0.086973301914228,0.007247775159519,0.007247775159519,0.151297306454959,0.0126836065291583,0.123212177711823,0.475635244843434,0.0969389927585666,0.119588290132064,0.0154015222139779,0.126836065291583,0.00634180326457913,0.00271791568481963,0.0788195548597691,0.050734426116633,1.60900608541322,0.924091332838673,4.9185703355558,0.270110991061782,0.962620252326834,0.703443916151637,0.686033042050451,5.3557765876052,0.147333267851881,0.703916059513997,0.363154602984593,0.359886185993679,-0.437206252049404,0.122777723209901,0.258704192812837,0.340289313167044,0.326146856056772,2020
"231",22,221,530,141,43,611,9,184,20,99,10,7,166,17,122,485,106,88,19,127,3,2,88,53,1728,918,810,31,168,17,500,58,32,7,99,268,36,-1,10,69,232,22,1103787,9149,743485,166213,81448,88917,0.200219788781712,0.480165104318134,0.127742037186522,0.0389567914824146,0.553548827808264,0.00815374705445888,0.166698828668937,0.0181194378987975,0.0896912175990476,0.00905971894939875,0.00634180326457913,0.150391334560019,0.0154015222139779,0.110528571182665,0.439396369045839,0.0960330208636268,0.079725526754709,0.0172134660038576,0.115058430657364,0.00271791568481963,0.00181194378987975,0.079725526754709,0.0480165104318134,1.5655194344561,0.831682199554805,3.38834845338288,0.208722129456831,1.01075126494318,0.672508524045542,0.652293712113544,3.49765001639523,0.0859444062469306,0.595621281127228,0.360464568888411,0.404871959242889,-0.109301563012351,0.122777723209901,0.415129983815947,0.312043955157132,0.247421752870655,2020
"232",23,222,545,131,48,590,10,191,17,73,11,3,171,28,123,488,112,104,19,121,6,2,121,51,1730,976,754,30,159,15,490,51,46,5,106,238,25,-16,10,53,252,26,1103787,9149,743485,166213,81448,88917,0.201125760676652,0.493754682742232,0.118682318237124,0.043486650957114,0.534523418014526,0.00905971894939875,0.173040631933516,0.0154015222139779,0.0661359483306109,0.00996569084433863,0.00271791568481963,0.154921194034719,0.0253672130583165,0.111434543077605,0.442114284730659,0.101468852233266,0.094221077073747,0.0172134660038576,0.109622599287725,0.00543583136963925,0.00181194378987975,0.109622599287725,0.0462045666419336,1.56733137824598,0.884228569461318,3.27904689037053,0.184166584814851,0.956603875749791,0.659058353564631,0.573568608927427,5.02787189856815,0.0613888616049504,0.637735917166527,0.320114057445678,0.281161082807562,-1.74882500819762,0.122777723209901,0.318867958583264,0.338944296118953,0.292407526119865,2020
"233",24,242,516,149,39,599,19,179,21,92,18,6,183,23,121,512,119,140,13,126,8,5,126,57,1789,1051,738,26,171,10,522,41,31,3,143,274,25,-5,7,28,248,16,1103787,9149,743485,166213,81448,88917,0.21924519857545,0.467481497788976,0.134989812346041,0.0353329039026551,0.542677165068985,0.0172134660038576,0.162168969194238,0.0190254097937374,0.0833494143344685,0.0163074941089178,0.00543583136963925,0.165792856773997,0.0208373535836171,0.109622599287725,0.463857610209216,0.107810655497845,0.126836065291583,0.0117776346342184,0.114152458762424,0.007247775159519,0.00452985947469938,0.114152458762424,0.0516403980115729,1.62078372004744,0.952176461581809,2.84184063832113,0.122777723209901,1.0288003946743,0.702098899103546,0.461104175804402,3.38834845338288,0.0368333169629702,0.860341850517108,0.368534671176957,0.281161082807562,-0.546507815061755,0.0859444062469306,0.168458544157196,0.333564227926589,0.17994309299684,2020
"234",25,208,555,109,46,647,23,176,15,79,15,10,179,26,137,538,132,109,16,115,4,3,83,55,1826,1001,825,34,131,17,527,47,39,8,92,260,22,-5,9,39,267,25,1103787,9149,743485,166213,81448,88917,0.188442154147494,0.502814401691631,0.0987509365484464,0.0416747071672343,0.586163816026099,0.0208373535836171,0.159451053509418,0.0135895784240981,0.0715717797002501,0.0135895784240981,0.00905971894939875,0.162168969194238,0.0235552692684368,0.124118149606763,0.487412879477653,0.119588290132064,0.0987509365484464,0.014495550319038,0.104186767918086,0.0036238875797595,0.00271791568481963,0.0751956672800096,0.0498284542216931,1.65430468016021,0.906877866834815,3.71625314241994,0.208722129456831,0.788145331592595,0.708823984344002,0.528582835678217,4.26276095748169,0.0982221785679206,0.553506645087929,0.349704432503682,0.247421752870655,-0.546507815061755,0.110499950888911,0.234638686504666,0.35911955184032,0.281161082807562,2020
"235",26,226,583,141,41,645,11,199,17,62,14,7,193,26,138,479,126,130,14,122,8,5,105,59,1834,993,841,26,155,20,526,55,29,7,134,260,31,-3,13,21,266,24,1103787,9149,743485,166213,81448,88917,0.204749648256412,0.528181614749947,0.127742037186522,0.0371448476925349,0.584351872236219,0.00996569084433863,0.180288407093035,0.0154015222139779,0.0561702574862723,0.0126836065291583,0.00634180326457913,0.174852575723396,0.0235552692684368,0.125024121501703,0.4339605376762,0.114152458762424,0.117776346342184,0.0126836065291583,0.110528571182665,0.007247775159519,0.00452985947469938,0.0951270489686869,0.0534523418014526,1.66155245531973,0.899630091675296,2.84184063832113,0.245555446419802,0.93253836944162,0.70747896729591,0.618554382176637,3.16974532735818,0.0859444062469306,0.806194461323723,0.349704432503682,0.348639742681377,-0.327904689037053,0.159611040172871,0.126343908117897,0.357774534792228,0.26991463949526,2020
"236",27,219,539,134,34,640,14,205,20,81,10,13,157,23,132,486,136,117,15,121,3,5,98,45,1800,982,818,40,156,15,523,57,45,9,111,254,36,-5,6,45,269,21,1103787,9149,743485,166213,81448,88917,0.198407844991833,0.488318851372593,0.121400233921943,0.0308030444279558,0.57982201276152,0.0126836065291583,0.185724238462674,0.0181194378987975,0.0733837234901299,0.00905971894939875,0.0117776346342184,0.14223758750556,0.0208373535836171,0.119588290132064,0.440302340940779,0.123212177711823,0.105998711707965,0.0135895784240981,0.109622599287725,0.00271791568481963,0.00452985947469938,0.0887852457041078,0.0407687352722944,1.63074941089178,0.889664400830957,4.37206252049404,0.184166584814851,0.938554746018663,0.703443916151637,0.641047268801242,4.9185703355558,0.110499950888911,0.667817800051741,0.341634330215135,0.404871959242889,-0.546507815061755,0.0736666339259405,0.270736945966922,0.361809585936502,0.236175309558352,2020
"237",28,211,582,132,37,629,12,191,11,75,19,12,183,28,131,515,138,129,7,134,12,3,97,53,1888,1036,852,31,168,10,539,74,40,5,131,260,43,-9,5,37,279,31,1103787,9149,743485,166213,81448,88917,0.191160069832314,0.527275642855007,0.119588290132064,0.0335209601127754,0.569856321917181,0.0108716627392785,0.173040631933516,0.00996569084433863,0.0679478921204906,0.0172134660038576,0.0108716627392785,0.165792856773997,0.0253672130583165,0.118682318237124,0.466575525894036,0.125024121501703,0.116870374447244,0.00634180326457913,0.121400233921943,0.0108716627392785,0.00271791568481963,0.0878792738091679,0.0480165104318134,1.71047493764648,0.938586883157711,3.38834845338288,0.122777723209901,1.01075126494318,0.724964188921095,0.832236805110384,4.37206252049404,0.0613888616049504,0.788145331592595,0.349704432503682,0.483597062429007,-0.98371406711116,0.0613888616049504,0.22260593335058,0.375259756417413,0.348639742681377,2020
"238",29,211,552,128,26,622,9,192,19,81,7,10,201,27,133,452,135,119,10,125,5,1,92,46,1758,940,818,31,148,5,502,58,36,2,114,246,39,-5,3,34,256,19,1103787,9149,743485,166213,81448,88917,0.191160069832314,0.500096486006811,0.115964402552304,0.0235552692684368,0.563514518652602,0.00815374705445888,0.173946603828456,0.0172134660038576,0.0733837234901299,0.00634180326457913,0.00905971894939875,0.182100350882915,0.0244612411633766,0.120494262027003,0.409499296512824,0.122306205816883,0.107810655497845,0.00905971894939875,0.113246486867484,0.00452985947469938,0.000905971894939875,0.0833494143344685,0.0416747071672343,1.5926985913043,0.851613581243483,3.38834845338288,0.0613888616049504,0.890423733402321,0.675198558141724,0.652293712113544,3.93485626844464,0.0245555446419802,0.685866929782869,0.330874193830407,0.438611289179797,-0.546507815061755,0.0368333169629702,0.204556803619452,0.344324364311318,0.213682422933747,2020
"239",30,199,578,138,37,638,18,211,22,92,18,12,196,19,134,454,134,107,16,123,9,7,85,51,1820,937,883,25,137,14,534,61,36,7,84,242,30,-11,7,53,292,31,1103787,9149,743485,166213,81448,88917,0.180288407093035,0.523651755275248,0.125024121501703,0.0335209601127754,0.57801006897164,0.0163074941089178,0.191160069832314,0.0199313816886773,0.0833494143344685,0.0163074941089178,0.0108716627392785,0.177570491408216,0.0172134660038576,0.121400233921943,0.411311240302703,0.121400233921943,0.0969389927585666,0.014495550319038,0.111434543077605,0.00815374705445888,0.00634180326457913,0.0770076110698894,0.0462045666419336,1.64886884879057,0.848895665558663,2.73253907530878,0.171888812493861,0.824243591054851,0.718239103680639,0.686033042050451,3.93485626844464,0.0859444062469306,0.505375632471588,0.325494125638042,0.337393299369075,-1.20231719313586,0.0859444062469306,0.318867958583264,0.392744978042597,0.348639742681377,2020
"240",31,203,552,132,23,634,17,204,21,88,18,13,171,17,141,455,98,117,15,104,4,3,92,66,1778,890,888,18,112,12,509,61,17,8,76,231,28,1,4,36,278,33,1103787,9149,743485,166213,81448,88917,0.183912294672795,0.500096486006811,0.119588290132064,0.0208373535836171,0.574386181391881,0.0154015222139779,0.184818266567735,0.0190254097937374,0.079725526754709,0.0163074941089178,0.0117776346342184,0.154921194034719,0.0154015222139779,0.127742037186522,0.412217212197643,0.0887852457041078,0.105998711707965,0.0135895784240981,0.094221077073747,0.0036238875797595,0.00271791568481963,0.0833494143344685,0.0597941450660318,1.6108180292031,0.806314986496489,1.96742813422232,0.147333267851881,0.673834176628784,0.684613677478362,0.686033042050451,1.85812657120997,0.0982221785679206,0.457244619855246,0.310698938109041,0.31490041274447,0.109301563012351,0.0491110892839603,0.216589556773538,0.373914739369322,0.371132629305982,2020
"241",32,214,531,118,37,612,14,177,14,77,14,10,179,23,123,506,121,120,12,136,8,10,103,74,1793,1017,776,29,105,16,530,63,33,5,87,263,32,-4,11,18,267,31,1103787,9149,743485,166213,81448,88917,0.193877985517133,0.481071076213074,0.106904683602905,0.0335209601127754,0.554454799703204,0.0126836065291583,0.160357025404358,0.0126836065291583,0.0697598359103704,0.0126836065291583,0.00905971894939875,0.162168969194238,0.0208373535836171,0.111434543077605,0.458421778839577,0.109622599287725,0.108716627392785,0.0108716627392785,0.123212177711823,0.007247775159519,0.00905971894939875,0.0933151051788071,0.0670419202255508,1.6244076076272,0.921373417153853,3.16974532735818,0.196444357135841,0.631719540589485,0.712859035488275,0.708525928675057,3.60695157940759,0.0613888616049504,0.523424762202716,0.353739483647955,0.359886185993679,-0.437206252049404,0.135055495530891,0.108294778386769,0.35911955184032,0.348639742681377,2020
"242",33,206,538,140,47,628,14,192,13,88,12,7,184,24,126,465,120,99,15,153,6,6,92,52,1794,959,835,25,145,13,521,65,30,4,105,239,41,-5,9,40,282,24,1103787,9149,743485,166213,81448,88917,0.186630210357614,0.487412879477653,0.126836065291583,0.0425806790621741,0.568950350022242,0.0126836065291583,0.173946603828456,0.0117776346342184,0.079725526754709,0.0108716627392785,0.00634180326457913,0.166698828668937,0.021743325478557,0.114152458762424,0.421276931147042,0.108716627392785,0.0896912175990476,0.0135895784240981,0.138613699925801,0.00543583136963925,0.00543583136963925,0.0833494143344685,0.0471105385368735,1.62531357952214,0.86882704724734,2.73253907530878,0.159611040172871,0.872374603671193,0.700753882055455,0.731018815299662,3.27904689037053,0.0491110892839603,0.631719540589485,0.321459074493769,0.461104175804402,-0.546507815061755,0.110499950888911,0.240655063081708,0.379294807561686,0.26991463949526,2020
"243",34,218,594,151,31,646,19,222,19,87,19,4,206,17,135,508,132,133,20,136,3,3,92,66,1820,1027,793,20,110,13,538,49,29,3,85,287,24,-9,10,25,251,25,1103787,9149,743485,166213,81448,88917,0.197501873096893,0.538147305594286,0.136801756135921,0.0280851287431361,0.585257844131159,0.0172134660038576,0.201125760676652,0.0172134660038576,0.0788195548597691,0.0172134660038576,0.0036238875797595,0.186630210357614,0.0154015222139779,0.122306205816883,0.460233722629457,0.119588290132064,0.120494262027003,0.0181194378987975,0.123212177711823,0.00271791568481963,0.00271791568481963,0.0833494143344685,0.0597941450660318,1.64886884879057,0.930433136103252,2.18603126024702,0.159611040172871,0.661801423474698,0.723619171873004,0.551075722302822,3.16974532735818,0.0368333169629702,0.51139200904863,0.386019892802141,0.26991463949526,-0.98371406711116,0.122777723209901,0.150409414426068,0.337599279070862,0.281161082807562,2020
"244",35,209,542,144,59,619,20,195,16,90,11,6,183,17,129,523,122,137,15,135,6,2,92,75,1838,1032,806,16,167,11,511,59,25,3,121,256,33,-9,8,46,255,26,1103787,9149,743485,166213,81448,88917,0.189348126042434,0.491036767057412,0.130459952871342,0.0534523418014526,0.560796602967783,0.0181194378987975,0.176664519513276,0.014495550319038,0.0815374705445888,0.00996569084433863,0.00543583136963925,0.165792856773997,0.0154015222139779,0.116870374447244,0.473823301053555,0.110528571182665,0.124118149606763,0.0135895784240981,0.122306205816883,0.00543583136963925,0.00181194378987975,0.0833494143344685,0.0679478921204906,1.66517634289949,0.934962995577951,1.74882500819762,0.135055495530891,1.00473488836613,0.687303711574544,0.663540155425847,2.73253907530878,0.0368333169629702,0.727981565822168,0.344324364311318,0.371132629305982,-0.98371406711116,0.0982221785679206,0.276753322543965,0.342979347263227,0.292407526119865,2020
"245",36,196,563,107,43,628,10,161,28,88,14,1,169,13,123,442,124,97,6,131,6,1,78,50,1691,885,806,26,138,15,529,51,30,7,84,240,25,-4,8,54,289,26,1103787,9149,743485,166213,81448,88917,0.177570491408216,0.51006217685115,0.0969389927585666,0.0389567914824146,0.568950350022242,0.00905971894939875,0.14586147508532,0.0253672130583165,0.079725526754709,0.0126836065291583,0.000905971894939875,0.153109250244839,0.0117776346342184,0.111434543077605,0.400439577563425,0.112340514972545,0.0878792738091679,0.00543583136963925,0.118682318237124,0.00543583136963925,0.000905971894939875,0.0706658078053103,0.0452985947469938,1.53199847434333,0.80178512702179,2.84184063832113,0.184166584814851,0.830259967631894,0.711514018440184,0.573568608927427,3.27904689037053,0.0859444062469306,0.505375632471588,0.32280409154186,0.281161082807562,-0.437206252049404,0.0982221785679206,0.324884335160306,0.388709926898323,0.292407526119865,2020
"246",37,216,541,119,31,626,7,190,13,72,13,11,187,29,117,453,111,124,13,123,9,4,91,61,1716,928,788,25,138,16,532,58,27,5,94,271,29,-2,11,44,261,29,1103787,9149,743485,166213,81448,88917,0.195689929307013,0.490130795162472,0.107810655497845,0.0280851287431361,0.567138406232362,0.00634180326457913,0.172134660038576,0.0117776346342184,0.065229976435671,0.0117776346342184,0.00996569084433863,0.169416744353757,0.0262731849532564,0.105998711707965,0.410405268407763,0.100562880338326,0.112340514972545,0.0117776346342184,0.111434543077605,0.00815374705445888,0.0036238875797595,0.0824434424395286,0.0552642855913324,1.55464777171683,0.840741918504204,2.73253907530878,0.196444357135841,0.830259967631894,0.715549069584457,0.652293712113544,2.95114220133348,0.0613888616049504,0.565539398242015,0.364499620032684,0.326146856056772,-0.218603126024702,0.135055495530891,0.264720569389879,0.351049449551773,0.326146856056772,2020
"247",38,242,570,152,48,645,17,185,19,97,12,4,191,26,134,468,121,111,10,143,4,6,97,52,1820,960,860,23,146,11,532,51,27,7,90,229,24,-4,4,56,303,27,1103787,9149,743485,166213,81448,88917,0.21924519857545,0.516403980115729,0.137707728030861,0.043486650957114,0.584351872236219,0.0154015222139779,0.167604800563877,0.0172134660038576,0.0878792738091679,0.0108716627392785,0.0036238875797595,0.173040631933516,0.0235552692684368,0.121400233921943,0.423994846831862,0.109622599287725,0.100562880338326,0.00905971894939875,0.129553980976402,0.0036238875797595,0.00543583136963925,0.0878792738091679,0.0471105385368735,1.64886884879057,0.86973301914228,2.51393594928407,0.135055495530891,0.878390980248236,0.715549069584457,0.573568608927427,2.95114220133348,0.0859444062469306,0.541473891933844,0.308008904012858,0.26991463949526,-0.437206252049404,0.0491110892839603,0.336917088314392,0.407540165571599,0.303653969432167,2020
"248",39,242,559,146,43,593,14,176,19,82,14,5,181,13,142,433,120,94,13,133,11,7,100,52,1784,911,873,28,123,12,548,67,29,5,87,239,32,-1,7,36,309,35,1103787,9149,743485,166213,81448,88917,0.21924519857545,0.50643828927139,0.132271896661222,0.0389567914824146,0.537241333699346,0.0126836065291583,0.159451053509418,0.0172134660038576,0.0742896953850698,0.0126836065291583,0.00452985947469938,0.163980912984117,0.0117776346342184,0.128648009081462,0.392285830508966,0.108716627392785,0.0851613581243483,0.0117776346342184,0.120494262027003,0.00996569084433863,0.00634180326457913,0.0905971894939875,0.0471105385368735,1.61625386057274,0.825340396290226,3.06044376434583,0.147333267851881,0.740014318976253,0.737069342353914,0.753511701924266,3.16974532735818,0.0613888616049504,0.523424762202716,0.321459074493769,0.359886185993679,-0.109301563012351,0.0859444062469306,0.216589556773538,0.415610267860145,0.393625515930587,2020
